"stockid","fao_code","fao_area","iso3","country","spp_code","sci_name_orig","sci_name_fb","comm_name","year1","year2","nyr","tl_mt_median","lh_catg","resilience","m"
"47-ZAF-KOB",47,"Atlantic, Southeast","ZAF","South Africa","KOB","Argyrosomus hololepidotus","Argyrosomus hololepidotus","Southern meagre(=Mulloway)",1950,2015,66,756.5,"Miscellaneous demersal fishes","Very low",0.236921609888029
"47-ZAF-LAN",47,"Atlantic, Southeast","ZAF","South Africa","LAN","Lampanyctodes hectoris","Lampanyctodes hectoris","Hector's lanternfish",1970,2015,42,307,"Miscellaneous pelagic fishes","High",1.41663816370007
"47-ZAF-LBC",47,"Atlantic, Southeast","ZAF","South Africa","LBC","Jasus lalandii","Jasus lalandii","Cape rock lobster",1950,2015,66,5665,"Lobsters, spiny-rock lobsters","Medium",0.375982438522093
"47-ZAF-MVO",47,"Atlantic, Southeast","ZAF","South Africa","MVO","Lophius vomerinus","Lophius vomerinus","Devil anglerfish",1970,2015,46,6192.5,"Miscellaneous demersal fishes","Low",0.272328966056314
"47-ZAF-PGA",47,"Atlantic, Southeast","ZAF","South Africa","PGA","Pterogymnus laniarius","Pterogymnus laniarius","Panga seabream",1950,2015,66,1154.5,"Miscellaneous coastal fishes","Low",0.468294506069041
"47-ZAF-PIA",47,"Atlantic, Southeast","ZAF","South Africa","PIA","Sardinops ocellatus","Sardinops sagax","Southern African pilchard",1950,2015,66,164828.5,"Herrings, sardines, anchovies","Medium",0.383621439037133
"47-ZAF-POA",47,"Atlantic, Southeast","ZAF","South Africa","POA","Brama brama","Brama brama","Atlantic pomfret",1964,2015,52,536,"Miscellaneous coastal fishes","Low",0.268119684706743
"47-ZAF-SFS",47,"Atlantic, Southeast","ZAF","South Africa","SFS","Lepidopus caudatus","Lepidopus caudatus","Silver scabbardfish",1979,2015,37,4478,"Miscellaneous coastal fishes","Medium",0.322197824882143
"47-ZAF-SLF",47,"Atlantic, Southeast","ZAF","South Africa","SLF","Argyrozona argyrozona","Argyrozona argyrozona","Carpenter seabream",1950,2015,60,280.5,"Miscellaneous coastal fishes","Low",0.223437712684437
"47-ZAF-SLS",47,"Atlantic, Southeast","ZAF","South Africa","SLS","Palinurus gilchristi","Palinurus gilchristi","Southern spiny lobster",1974,2015,42,785.5,"Lobsters, spiny-rock lobsters","Low",0.341942228949133
"47-ZAF-SNK",47,"Atlantic, Southeast","ZAF","South Africa","SNK","Thyrsites atun","Thyrsites atun","Snoek",1950,2015,66,11800,"Miscellaneous coastal fishes","Medium",0.431806514120519
"47-ZAF-SOE",47,"Atlantic, Southeast","ZAF","South Africa","SOE","Austroglossus pectoralis","Austroglossus pectoralis","Mud sole",1970,2015,46,779,"Flounders, halibuts, soles","Medium",0.346164754656242
"47-ZAF-SOW",47,"Atlantic, Southeast","ZAF","South Africa","SOW","Austroglossus microlepis","Austroglossus microlepis","West coast sole",1950,1997,48,914.5,"Flounders, halibuts, soles","Low",0.216708182544831
"47-ZAF-VMA",47,"Atlantic, Southeast","ZAF","South Africa","VMA","Scomber colias","Scomber colias","Atlantic chub mackerel",1950,2015,66,7189.5,"Tunas, bonitos, billfishes","Medium",0.474276751044858
"47-ZAF-WRR",47,"Atlantic, Southeast","ZAF","South Africa","WRR","Etrumeus whiteheadi","Etrumeus whiteheadi","Whitehead's round herring",1964,2015,52,39191,"Herrings, sardines, anchovies","High",1.15110156672248
"47-ZAF-YTC",47,"Atlantic, Southeast","ZAF","South Africa","YTC","Seriola lalandi","Seriola lalandi","Yellowtail amberjack",1970,2015,46,509.5,"Miscellaneous coastal fishes","Low",0.629520311399497
"51-ARE-COM",51,"Indian Ocean, Western","ARE","United Arab Emirates","COM","Scomberomorus commerson","Scomberomorus commerson","Narrow-barred Spanish mackerel",1950,2015,66,3400,"Tunas, bonitos, billfishes","Medium",0.495785225442958
"51-ARE-GLT",51,"Indian Ocean, Western","ARE","United Arab Emirates","GLT","Gnathanodon speciosus","Gnathanodon speciosus","Golden trevally",1982,2015,34,600,"Miscellaneous coastal fishes","Medium",0.77607981721666
"51-ARE-IOS",51,"Indian Ocean, Western","ARE","United Arab Emirates","IOS","Sardinella longiceps","Sardinella longiceps","Indian oil sardine",1950,1999,50,4114.5,"Herrings, sardines, anchovies","High",1.19363634884455
"51-ARE-KAW",51,"Indian Ocean, Western","ARE","United Arab Emirates","KAW","Euthynnus affinis","Euthynnus affinis","Kawakawa",1970,2015,46,850,"Tunas, bonitos, billfishes","Medium",0.997411542485228
"51-ARE-KBR",51,"Indian Ocean, Western","ARE","United Arab Emirates","KBR","Argyrops spinifer","Argyrops spinifer","King soldier bream",1982,2015,34,2548,"Miscellaneous demersal fishes","Low",0.345258973509618
"51-ARE-NGJ",51,"Indian Ocean, Western","ARE","United Arab Emirates","NGJ","Carangoides bajad","Carangoides bajad","Orangespotted trevally",1970,2015,45,1593,"Miscellaneous coastal fishes","High",1.17601106212135
"51-ARE-RAG",51,"Indian Ocean, Western","ARE","United Arab Emirates","RAG","Rastrelliger kanagurta","Rastrelliger kanagurta","Indian mackerel",1950,2015,66,3160.5,"Tunas, bonitos, billfishes","High",2.38042639066206
"51-ARE-TRY",51,"Indian Ocean, Western","ARE","United Arab Emirates","TRY","Selaroides leptolepis","Selaroides leptolepis","Yellowstripe scad",1974,2005,32,355.5,"Miscellaneous coastal fishes","High",1.99996074566329
"51-ATF-JSP",51,"Indian Ocean, Western","ATF","French Southern Terr","JSP","Jasus paulensis","Jasus paulensis","St.Paul rock lobster",1950,2015,66,400,"Lobsters, spiny-rock lobsters","High",0.375982438522093
"51-BHR-SCD",51,"Indian Ocean, Western","BHR","Bahrain","SCD","Portunus pelagicus","Portunus pelagicus","Blue swimming crab",1976,2015,40,965.5,"Crabs, sea-spiders","High",2.12162697915006
"51-BHR-TIP",51,"Indian Ocean, Western","BHR","Bahrain","TIP","Penaeus semisulcatus","Penaeus semisulcatus","Green tiger prawn",1950,2015,66,1053.5,"Shrimps, prawns","High",3.4350196296803
"51-EGY-KAW",51,"Indian Ocean, Western","EGY","Egypt","KAW","Euthynnus affinis","Euthynnus affinis","Kawakawa",1992,2015,24,283.5,"Tunas, bonitos, billfishes","Medium",0.997411542485228
"51-EGY-MAS",51,"Indian Ocean, Western","EGY","Egypt","MAS","Scomber japonicus","Scomber japonicus","Pacific chub mackerel",1981,2015,35,412,"Tunas, bonitos, billfishes","Medium",0.481009738790409
"51-EGY-RAG",51,"Indian Ocean, Western","EGY","Egypt","RAG","Rastrelliger kanagurta","Rastrelliger kanagurta","Indian mackerel",1995,2015,21,1467,"Tunas, bonitos, billfishes","High",2.38042639066206
"51-IND-BUC",51,"Indian Ocean, Western","IND","India","BUC","Harpadon nehereus","Harpadon nehereus","Bombay-duck",1950,2015,66,110927.5,"Miscellaneous coastal fishes","High",1.15959145966783
"51-IND-COM",51,"Indian Ocean, Western","IND","India","COM","Scomberomorus commerson","Scomberomorus commerson","Narrow-barred Spanish mackerel",1950,2015,66,11025,"Tunas, bonitos, billfishes","Medium",0.495785225442958
"51-IND-GIT",51,"Indian Ocean, Western","IND","India","GIT","Penaeus monodon","Penaeus monodon","Giant tiger prawn",1988,2015,28,115350,"Shrimps, prawns","High",1.72
"51-IND-GUT",51,"Indian Ocean, Western","IND","India","GUT","Scomberomorus guttatus","Scomberomorus guttatus","Indo-Pacific king mackerel",1950,2015,66,8205,"Tunas, bonitos, billfishes","Medium",0.40476959754878
"51-IND-HIL",51,"Indian Ocean, Western","IND","India","HIL","Tenualosa ilisha","Tenualosa ilisha","Hilsa shad",1958,2015,58,4500,"Shads","High",1.35914104981892
"51-IND-IOS",51,"Indian Ocean, Western","IND","India","IOS","Sardinella longiceps","Sardinella longiceps","Indian oil sardine",1950,2015,66,198046.5,"Herrings, sardines, anchovies","High",1.19363634884455
"51-IND-KAW",51,"Indian Ocean, Western","IND","India","KAW","Euthynnus affinis","Euthynnus affinis","Kawakawa",1950,2015,66,10066.5,"Tunas, bonitos, billfishes","Medium",0.997411542485228
"51-IND-RAG",51,"Indian Ocean, Western","IND","India","RAG","Rastrelliger kanagurta","Rastrelliger kanagurta","Indian mackerel",1950,2015,66,60485.5,"Tunas, bonitos, billfishes","High",2.38042639066206
"51-IND-TRF",51,"Indian Ocean, Western","IND","India","TRF","Lactarius lactarius","Lactarius lactarius","False trevally",1964,2015,52,4655,"Miscellaneous coastal fishes","High",1.0373229765855
"51-IND-UNC",51,"Indian Ocean, Western","IND","India","UNC","Bregmaceros mcclellandi","Bregmaceros mcclellandi","Unicorn cod",1950,2015,66,1419,"Cods, hakes, haddocks","High",0.373871679517332
"51-IRN-BHQ",51,"Indian Ocean, Western","IRN","Iran (Islamic Rep. of)","BHQ","Benthosema pterotum","Benthosema pterotum","Skinnycheek lanternfish",1990,2015,26,2000,"Miscellaneous coastal fishes","High",2.81818734918234
"51-IRN-COM",51,"Indian Ocean, Western","IRN","Iran (Islamic Rep. of)","COM","Scomberomorus commerson","Scomberomorus commerson","Narrow-barred Spanish mackerel",1982,2015,34,4549.5,"Tunas, bonitos, billfishes","Medium",0.495785225442958
"51-IRN-GUT",51,"Indian Ocean, Western","IRN","Iran (Islamic Rep. of)","GUT","Scomberomorus guttatus","Scomberomorus guttatus","Indo-Pacific king mackerel",1982,2015,34,2878,"Tunas, bonitos, billfishes","Medium",0.40476959754878
"51-IRN-IAH",51,"Indian Ocean, Western","IRN","Iran (Islamic Rep. of)","IAH","Sepia pharaonis","Sepia pharaonis","Pharaoh cuttlefish",1990,2015,26,2660,"Miscellaneous demersal fishes","High",1.32653781045059
"51-IRN-KAW",51,"Indian Ocean, Western","IRN","Iran (Islamic Rep. of)","KAW","Euthynnus affinis","Euthynnus affinis","Kawakawa",1970,2015,45,2390,"Tunas, bonitos, billfishes","Medium",0.997411542485228
"51-KWT-SIP",51,"Indian Ocean, Western","KWT","Kuwait","SIP","Pampus argenteus","Pampus argenteus","Silver pomfret",1957,2015,59,300,"Miscellaneous coastal fishes","Medium",0.796711063228015
"51-MDG-COM",51,"Indian Ocean, Western","MDG","Madagascar","COM","Scomberomorus commerson","Scomberomorus commerson","Narrow-barred Spanish mackerel",1950,2015,66,1795.5,"Tunas, bonitos, billfishes","Medium",0.495785225442958
"51-MDG-KAW",51,"Indian Ocean, Western","MDG","Madagascar","KAW","Euthynnus affinis","Euthynnus affinis","Kawakawa",1950,2015,66,1010.5,"Tunas, bonitos, billfishes","Medium",0.997411542485228
"51-MDV-DOT",51,"Indian Ocean, Western","MDV","Maldives","DOT","Gymnosarda unicolor","Gymnosarda unicolor","Dogtooth tuna",1970,2015,46,382.5,"Tunas, bonitos, billfishes","Low",0.642470473096203
"51-MDV-KAW",51,"Indian Ocean, Western","MDV","Maldives","KAW","Euthynnus affinis","Euthynnus affinis","Kawakawa",1967,2015,49,1674,"Tunas, bonitos, billfishes","Medium",0.997411542485228
"51-MOZ-KNS",51,"Indian Ocean, Western","MOZ","Mozambique","KNS","Haliporoides triarthrus","Haliporoides triarthrus","Knife shrimp",1986,2015,30,1768,"Shrimps, prawns","High",1.53146331184791
"51-MUS-NAS",51,"Indian Ocean, Western","MUS","Mauritius","NAS","Naso unicornis","Naso unicornis","Bluespine unicornfish",1950,2015,66,299.5,"Miscellaneous coastal fishes","Low",0.391753260568387
"51-OMN-BIP",51,"Indian Ocean, Western","OMN","Oman","BIP","Sarda orientalis","Sarda orientalis","Striped bonito",1992,2015,24,438,"Tunas, bonitos, billfishes","Medium",0.371774816300654
"51-OMN-COM",51,"Indian Ocean, Western","OMN","Oman","COM","Scomberomorus commerson","Scomberomorus commerson","Narrow-barred Spanish mackerel",1985,2015,31,3764,"Tunas, bonitos, billfishes","Medium",0.495785225442958
"51-OMN-IAH",51,"Indian Ocean, Western","OMN","Oman","IAH","Sepia pharaonis","Sepia pharaonis","Pharaoh cuttlefish",1985,2015,31,5673,"Miscellaneous demersal fishes","High",1.32653781045059
"51-OMN-IOS",51,"Indian Ocean, Western","OMN","Oman","IOS","Sardinella longiceps","Sardinella longiceps","Indian oil sardine",1987,2015,24,33259.5,"Herrings, sardines, anchovies","High",1.19363634884455
"51-OMN-KAW",51,"Indian Ocean, Western","OMN","Oman","KAW","Euthynnus affinis","Euthynnus affinis","Kawakawa",1985,2015,31,2214,"Tunas, bonitos, billfishes","Medium",0.997411542485228
"51-OMN-RAG",51,"Indian Ocean, Western","OMN","Oman","RAG","Rastrelliger kanagurta","Rastrelliger kanagurta","Indian mackerel",1987,2015,29,3223,"Tunas, bonitos, billfishes","High",2.38042639066206
"51-OMN-SFA",51,"Indian Ocean, Western","OMN","Oman","SFA","Istiophorus platypterus","Istiophorus platypterus","Indo-Pacific sailfish",1985,2015,31,591,"Miscellaneous pelagic fishes","Low",0.541904208290427
"51-PAK-CBA",51,"Indian Ocean, Western","PAK","Pakistan","CBA","Rachycentron canadum","Rachycentron canadum","Cobia",1962,2015,54,1500,"Miscellaneous coastal fishes","Low",0.457455394554102
"51-PAK-COM",51,"Indian Ocean, Western","PAK","Pakistan","COM","Scomberomorus commerson","Scomberomorus commerson","Narrow-barred Spanish mackerel",1950,2015,66,7512.5,"Tunas, bonitos, billfishes","Medium",0.495785225442958
"51-PAK-DOB",51,"Indian Ocean, Western","PAK","Pakistan","DOB","Chirocentrus dorab","Chirocentrus dorab","Dorab wolf-herring",1971,2015,45,1615,"Herrings, sardines, anchovies","Medium",0.545188882988516
"51-PAK-DOL",51,"Indian Ocean, Western","PAK","Pakistan","DOL","Coryphaena hippurus","Coryphaena hippurus","Common dolphinfish",1983,2015,33,1954,"Miscellaneous coastal fishes","High",1.46792564972034
"51-PAK-FOT",51,"Indian Ocean, Western","PAK","Pakistan","FOT","Eleutheronema tetradactylum","Eleutheronema tetradactylum","Fourfinger threadfin",1970,2015,45,509,"Miscellaneous coastal fishes","Medium",0.659574609122275
"51-PAK-HAS",51,"Indian Ocean, Western","PAK","Pakistan","HAS","Megalaspis cordyla","Megalaspis cordyla","Torpedo scad",1987,2015,29,3278,"Miscellaneous coastal fishes","Medium",1.17164822210283
"51-PAK-HIL",51,"Indian Ocean, Western","PAK","Pakistan","HIL","Tenualosa ilisha","Tenualosa ilisha","Hilsa shad",1953,2015,63,1975,"Shads","High",1.35914104981892
"51-PAK-IOS",51,"Indian Ocean, Western","PAK","Pakistan","IOS","Sardinella longiceps","Sardinella longiceps","Indian oil sardine",1950,2015,66,16193,"Herrings, sardines, anchovies","High",1.19363634884455
"51-PAK-KAW",51,"Indian Ocean, Western","PAK","Pakistan","KAW","Euthynnus affinis","Euthynnus affinis","Kawakawa",1985,2015,31,2136,"Tunas, bonitos, billfishes","Medium",0.997411542485228
"51-PAK-LHT",51,"Indian Ocean, Western","PAK","Pakistan","LHT","Trichiurus lepturus","Trichiurus lepturus","Largehead hairtail",1980,2015,36,11960,"Miscellaneous coastal fishes","Medium",0.432772725506663
"51-PAK-POB",51,"Indian Ocean, Western","PAK","Pakistan","POB","Parastromateus niger","Parastromateus niger","Black pomfret",1962,2015,54,2428,"Miscellaneous coastal fishes","High",1.3999628630011
"51-PAK-RES",51,"Indian Ocean, Western","PAK","Pakistan","RES","Lutjanus argentimaculatus","Lutjanus argentimaculatus","Mangrove red snapper",1962,2015,54,1946.5,"Miscellaneous coastal fishes","Low",0.230522244005105
"51-QAT-COM",51,"Indian Ocean, Western","QAT","Qatar","COM","Scomberomorus commerson","Scomberomorus commerson","Narrow-barred Spanish mackerel",1982,2015,34,741,"Tunas, bonitos, billfishes","Medium",0.495785225442958
"51-QAT-NXI",51,"Indian Ocean, Western","QAT","Qatar","NXI","Caranx ignobilis","Caranx ignobilis","Giant trevally",1982,2015,34,321,"Miscellaneous coastal fishes","Medium",0.483186915829437
"51-SAU-AUX",51,"Indian Ocean, Western","SAU","Saudi Arabia","AUX","Arius thalassinus","Netuma thalassina","Giant catfish",1986,2015,30,475,"Miscellaneous demersal fishes","Low",0.34120890732476
"51-SAU-COM",51,"Indian Ocean, Western","SAU","Saudi Arabia","COM","Scomberomorus commerson","Scomberomorus commerson","Narrow-barred Spanish mackerel",1982,2015,34,5482.5,"Tunas, bonitos, billfishes","Medium",0.495785225442958
"51-SAU-IAH",51,"Indian Ocean, Western","SAU","Saudi Arabia","IAH","Sepia pharaonis","Sepia pharaonis","Pharaoh cuttlefish",1978,2015,38,385,"Miscellaneous demersal fishes","High",1.32653781045059
"51-SAU-KAW",51,"Indian Ocean, Western","SAU","Saudi Arabia","KAW","Euthynnus affinis","Euthynnus affinis","Kawakawa",1995,2015,21,1147,"Tunas, bonitos, billfishes","Medium",0.997411542485228
"51-SAU-RAG",51,"Indian Ocean, Western","SAU","Saudi Arabia","RAG","Rastrelliger kanagurta","Rastrelliger kanagurta","Indian mackerel",1981,2015,35,2568,"Tunas, bonitos, billfishes","High",2.38042639066206
"51-SAU-SCD",51,"Indian Ocean, Western","SAU","Saudi Arabia","SCD","Portunus pelagicus","Portunus pelagicus","Blue swimming crab",1981,2015,35,1062,"Crabs, sea-spiders","High",2.12162697915006
"51-SAU-VMH",51,"Indian Ocean, Western","SAU","Saudi Arabia","VMH","Valamugil seheli","Moolgarda seheli","Bluespot mullet",1981,2015,35,344,"Miscellaneous coastal fishes","Medium",0.565309356050227
"51-SYC-RAG",51,"Indian Ocean, Western","SYC","Seychelles","RAG","Rastrelliger kanagurta","Rastrelliger kanagurta","Indian mackerel",1957,2015,59,295,"Tunas, bonitos, billfishes","High",2.38042639066206
"51-TZA-RAG",51,"Indian Ocean, Western","TZA","Tanzania, United Rep. of","RAG","Rastrelliger kanagurta","Rastrelliger kanagurta","Indian mackerel",1971,2015,45,3248,"Tunas, bonitos, billfishes","High",2.38042639066206
"51-TZA-SFA",51,"Indian Ocean, Western","TZA","Tanzania, United Rep. of","SFA","Istiophorus platypterus","Istiophorus platypterus","Indo-Pacific sailfish",1970,2015,46,531.5,"Miscellaneous pelagic fishes","Low",0.541904208290427
"51-YEM-COM",51,"Indian Ocean, Western","YEM","Yemen","COM","Scomberomorus commerson","Scomberomorus commerson","Narrow-barred Spanish mackerel",1950,2015,66,2126.5,"Tunas, bonitos, billfishes","Medium",0.495785225442958
"51-YEM-GUT",51,"Indian Ocean, Western","YEM","Yemen","GUT","Scomberomorus guttatus","Scomberomorus guttatus","Indo-Pacific king mackerel",1988,2015,28,309.5,"Tunas, bonitos, billfishes","Medium",0.40476959754878
"51-YEM-HAI",51,"Indian Ocean, Western","YEM","Yemen","HAI","Psettodes erumei","Psettodes erumei","Indian halibut",1980,2015,34,480,"Flounders, halibuts, soles","Medium",0.77341245324585
"51-YEM-IOS",51,"Indian Ocean, Western","YEM","Yemen","IOS","Sardinella longiceps","Sardinella longiceps","Indian oil sardine",1950,2015,51,3970,"Herrings, sardines, anchovies","High",1.19363634884455
"51-YEM-KAW",51,"Indian Ocean, Western","YEM","Yemen","KAW","Euthynnus affinis","Euthynnus affinis","Kawakawa",1967,2015,49,1419,"Tunas, bonitos, billfishes","Medium",0.997411542485228
"51-YEM-LOK",51,"Indian Ocean, Western","YEM","Yemen","LOK","Panulirus homarus","Panulirus homarus","Scalloped spiny lobster",1950,2015,66,400,"Lobsters, spiny-rock lobsters","Medium",0.736973919528706
"51-YEM-RAG",51,"Indian Ocean, Western","YEM","Yemen","RAG","Rastrelliger kanagurta","Rastrelliger kanagurta","Indian mackerel",1950,2015,66,3971,"Tunas, bonitos, billfishes","High",2.38042639066206
"51-ZAF-KNS",51,"Indian Ocean, Western","ZAF","South Africa","KNS","Haliporoides triarthrus","Haliporoides triarthrus","Knife shrimp",1966,2015,47,300,"Shrimps, prawns","High",1.53146331184791
"57-AUS-ABR",57,"Indian Ocean, Eastern","AUS","Australia","ABR","Haliotis rubra","Haliotis rubra","Blacklip abalone",1965,2015,51,5081,"Abalones, winkles, conchs","Medium",0.695229263878136
"57-AUS-AFQ",57,"Indian Ocean, Eastern","AUS","Australia","AFQ","Paphies australis","Paphies australis","Pipi wedge clam",1973,2015,43,441,"Clams, cockles, arkshells","High",1.96157288650674
"57-AUS-ASA",57,"Indian Ocean, Eastern","AUS","Australia","ASA","Arripis trutta","Arripis trutta","Australian salmon",1950,2015,66,3061.5,"Miscellaneous coastal fishes","Medium",0.60432175718227
