"stockid","areaid","fao_code","fao_area","iso3","country","spp_code","sci_name_orig","sci_name_fb","comm_name","year1","year2","nyr","tl_mt_median","lh_catg","resilience","m","long_dd","lat_dd","yr_full","yr_over","yr_collapse"
"37-GRC-OCC","37-GRC",37,"Mediterranean and Black Sea","GRC","Greece","OCC","Octopus vulgaris","Octopus vulgaris","Common octopus",1982,2015,34,1770,"Miscellaneous coastal fishes","High",0.92318075197569,23.9694504102765,36.538589377699,2003,NA,NA
"37-GRC-PIL","37-GRC",37,"Mediterranean and Black Sea","GRC","Greece","PIL","Sardina pilchardus","Sardina pilchardus","European pilchard(=Sardine)",1950,2015,66,11289.5,"Herrings, sardines, anchovies","Medium",0.483738302759745,23.9694504102765,36.538589377699,1992,NA,NA
"37-GRC-RPG","37-GRC",37,"Mediterranean and Black Sea","GRC","Greece","RPG","Pagrus pagrus","Pagrus pagrus","Red porgy",1982,2015,34,365,"Miscellaneous coastal fishes","Medium",0.334800484780515,23.9694504102765,36.538589377699,2005,NA,NA
"37-GRC-SBS","37-GRC",37,"Mediterranean and Black Sea","GRC","Greece","SBS","Oblada melanura","Oblada melanura","Saddled seabream",1982,2015,34,398.5,"Miscellaneous coastal fishes","Medium",0.416239116367715,23.9694504102765,36.538589377699,1987,NA,NA
"37-GRC-SLM","37-GRC",37,"Mediterranean and Black Sea","GRC","Greece","SLM","Sarpa salpa","Sarpa salpa","Salema",1982,2015,34,365,"Miscellaneous coastal fishes","Low",0.43044925530453,23.9694504102765,36.538589377699,2004,NA,NA
"37-GRC-SOL","37-GRC",37,"Mediterranean and Black Sea","GRC","Greece","SOL","Solea solea","Solea solea","Common sole",1950,2015,66,774,"Flounders, halibuts, soles","Medium",0.285008417984232,23.9694504102765,36.538589377699,1975,2003,NA
"37-GRC-SWA","37-GRC",37,"Mediterranean and Black Sea","GRC","Greece","SWA","Diplodus sargus","Diplodus sargus sargus","White seabream",1982,2015,34,361,"Miscellaneous demersal fishes","Medium",0.414194797121924,23.9694504102765,36.538589377699,1994,2006,NA
"37-GRC-TGS","37-GRC",37,"Mediterranean and Black Sea","GRC","Greece","TGS","Penaeus kerathurus","Melicertus kerathurus","Caramote prawn",1982,2015,34,1369.5,"Shrimps, prawns","High",1.84363615354795,23.9694504102765,36.538589377699,1989,NA,NA
"37-GRC-VMA","37-GRC",37,"Mediterranean and Black Sea","GRC","Greece","VMA","Scomber colias","Scomber colias","Atlantic chub mackerel",1950,2015,66,1858.5,"Tunas, bonitos, billfishes","Medium",0.474276751044858,23.9694504102765,36.538589377699,1988,NA,NA
"37-GRC-WHB","37-GRC",37,"Mediterranean and Black Sea","GRC","Greece","WHB","Micromesistius poutassou","Micromesistius poutassou","Blue whiting(=Poutassou)",1950,2015,64,600,"Cods, hakes, haddocks","Medium",0.41375542251684,23.9694504102765,36.538589377699,2002,NA,NA
"37-HRV-ANE","37-HRV",37,"Mediterranean and Black Sea","HRV","Croatia","ANE","Engraulis encrasicolus","Engraulis encrasicolus","European anchovy",1992,2015,24,4389.5,"Herrings, sardines, anchovies","Medium",0.858747908570136,15.6453212850069,43.4591448314031,NA,NA,NA
"37-HRV-HKE","37-HRV",37,"Mediterranean and Black Sea","HRV","Croatia","HKE","Merluccius merluccius","Merluccius merluccius","European hake",1992,2015,24,855,"Cods, hakes, haddocks","Medium",0.319423285742402,15.6453212850069,43.4591448314031,NA,NA,NA
"37-HRV-MUR","37-HRV",37,"Mediterranean and Black Sea","HRV","Croatia","MUR","Mullus surmuletus","Mullus surmuletus","Surmullet",1992,2015,24,296.5,"Miscellaneous demersal fishes","Medium",0.456524367926914,15.6453212850069,43.4591448314031,1999,NA,NA
"37-HRV-NEP","37-HRV",37,"Mediterranean and Black Sea","HRV","Croatia","NEP","Nephrops norvegicus","Nephrops norvegicus","Norway lobster",1992,2015,24,292,"Lobsters, spiny-rock lobsters","Low",0.45642562038886,15.6453212850069,43.4591448314031,2006,NA,NA
"37-HRV-PIL","37-HRV",37,"Mediterranean and Black Sea","HRV","Croatia","PIL","Sardina pilchardus","Sardina pilchardus","European pilchard(=Sardine)",1992,2015,24,15775.5,"Herrings, sardines, anchovies","Medium",0.483738302759745,15.6453212850069,43.4591448314031,NA,NA,NA
"37-ISR-SAA","37-ISR",37,"Mediterranean and Black Sea","ISR","Israel","SAA","Sardinella aurita","Sardinella aurita","Round sardinella",1950,2015,66,500,"Herrings, sardines, anchovies","High",0.771609759912167,34.095937631445,32.6155310085954,1950,NA,NA
"37-ITA-ANE","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","ANE","Engraulis encrasicolus","Engraulis encrasicolus","European anchovy",1950,2015,66,42162.5,"Herrings, sardines, anchovies","Medium",0.858747908570136,12.8162477144897,39.5866423475378,1966,NA,NA
"37-ITA-BOG","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","BOG","Boops boops","Boops boops","Bogue",1950,2015,66,5412,"Miscellaneous demersal fishes","Medium",0.384664931466579,12.8162477144897,39.5866423475378,1959,1986,NA
"37-ITA-BON","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","BON","Sarda sarda","Sarda sarda","Atlantic bonito",1950,2015,66,1099,"Tunas, bonitos, billfishes","Medium",0.96547860002008,12.8162477144897,39.5866423475378,1983,NA,NA
"37-ITA-BSS","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","BSS","Dicentrarchus labrax","Dicentrarchus labrax","European seabass",1958,2015,58,1084.5,"Miscellaneous diadromous fishes","Medium",0.182475253374254,12.8162477144897,39.5866423475378,1992,2002,NA
"37-ITA-DEC","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","DEC","Dentex dentex","Dentex dentex","Common dentex",1967,2015,49,638,"Miscellaneous coastal fishes","Low",0.23558121950523,12.8162477144897,39.5866423475378,1986,NA,NA
"37-ITA-DPS","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","DPS","Parapenaeus longirostris","Parapenaeus longirostris","Deep-water rose shrimp",1950,2015,66,7282.5,"Shrimps, prawns","High",2.15445126069401,12.8162477144897,39.5866423475378,1964,1994,NA
"37-ITA-ELE","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","ELE","Anguilla anguilla","Anguilla anguilla","European eel",1956,2015,60,1100,"Miscellaneous demersal fishes","Low",0.24132537489808,12.8162477144897,39.5866423475378,1958,NA,NA
"37-ITA-GAR","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","GAR","Belone belone","Belone belone","Garfish",1958,2015,58,526.5,"Miscellaneous pelagic fishes","Medium",0.560076204362914,12.8162477144897,39.5866423475378,1978,2011,NA
"37-ITA-GPD","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","GPD","Epinephelus marginatus","Epinephelus marginatus","Dusky grouper",1964,2015,52,487,"Miscellaneous coastal fishes","Low",0.130135898825708,12.8162477144897,39.5866423475378,1985,NA,NA
"37-ITA-HKE","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","HKE","Merluccius merluccius","Merluccius merluccius","European hake",1950,2015,66,11037.5,"Cods, hakes, haddocks","Medium",0.319423285742402,12.8162477144897,39.5866423475378,1989,NA,NA
"37-ITA-LEE","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","LEE","Lichia amia","Lichia amia","Leerfish",1967,2015,49,400,"Miscellaneous coastal fishes","Medium",1.02635110861724,12.8162477144897,39.5866423475378,1982,NA,NA
"37-ITA-MSM","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","MSM","Mytilus galloprovincialis","Mytilus galloprovincialis","Mediterranean mussel",1950,2004,55,14100,"Clams, cockles, arkshells","High",0.996014436660887,12.8162477144897,39.5866423475378,NA,NA,NA
"37-ITA-MTS","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","MTS","Squilla mantis","Squilla mantis","Spottail mantis squillid",1950,2015,66,4168.5,"Shrimps, prawns","High",1.85577402168593,12.8162477144897,39.5866423475378,1967,NA,NA
"37-ITA-NEP","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","NEP","Nephrops norvegicus","Nephrops norvegicus","Norway lobster",1950,2015,66,2215,"Lobsters, spiny-rock lobsters","Low",0.45642562038886,12.8162477144897,39.5866423475378,1996,NA,NA
"37-ITA-OCC","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","OCC","Octopus vulgaris","Octopus vulgaris","Common octopus",1950,2015,66,8111,"Miscellaneous coastal fishes","High",0.92318075197569,12.8162477144897,39.5866423475378,1963,NA,NA
"37-ITA-PIL","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","PIL","Sardina pilchardus","Sardina pilchardus","European pilchard(=Sardine)",1950,2015,66,33650,"Herrings, sardines, anchovies","Medium",0.483738302759745,12.8162477144897,39.5866423475378,1983,NA,NA
"37-ITA-SBG","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","SBG","Sparus aurata","Sparus aurata","Gilthead seabream",1967,2015,49,931,"Miscellaneous demersal fishes","Medium",0.408441381350314,12.8162477144897,39.5866423475378,1977,2006,NA
"37-ITA-SLO","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","SLO","Palinurus elephas","Palinurus elephas","Common spiny lobster",1950,2015,66,401,"Lobsters, spiny-rock lobsters","Low",0.410022648095054,12.8162477144897,39.5866423475378,1982,1991,NA
"37-ITA-SOL","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","SOL","Solea solea","Solea solea","Common sole",1958,2015,58,2947.5,"Flounders, halibuts, soles","Medium",0.285008417984232,12.8162477144897,39.5866423475378,1988,NA,NA
"37-ITA-SQM","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","SQM","Illex coindetii","Illex coindetii","Broadtail shortfin squid",1962,2015,54,2923,"Miscellaneous coastal fishes","Medium",0.431633363570568,12.8162477144897,39.5866423475378,1977,NA,NA
"37-ITA-SVE","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","SVE","Chamelea gallina","Chamelea gallina","Striped venus",1950,2015,66,19589,"Clams, cockles, arkshells","High",1.51513146065465,12.8162477144897,39.5866423475378,1975,NA,NA
"37-ITA-WHB","37-ITA",37,"Mediterranean and Black Sea","ITA","Italy","WHB","Micromesistius poutassou","Micromesistius poutassou","Blue whiting(=Poutassou)",1950,2015,66,1949,"Cods, hakes, haddocks","Medium",0.41375542251684,12.8162477144897,39.5866423475378,1981,NA,NA
"37-LBY-BOG","37-LBY",37,"Mediterranean and Black Sea","LBY","Libya","BOG","Boops boops","Boops boops","Bogue",1983,2015,33,2250,"Miscellaneous demersal fishes","Medium",0.384664931466579,18.4983464568241,33.1447151014192,1989,NA,NA
"37-LBY-GPD","37-LBY",37,"Mediterranean and Black Sea","LBY","Libya","GPD","Epinephelus marginatus","Epinephelus marginatus","Dusky grouper",1983,2015,33,2000,"Miscellaneous coastal fishes","Low",0.130135898825708,18.4983464568241,33.1447151014192,1995,NA,NA
"37-LBY-SAA","37-LBY",37,"Mediterranean and Black Sea","LBY","Libya","SAA","Sardinella aurita","Sardinella aurita","Round sardinella",1950,2015,66,4690,"Herrings, sardines, anchovies","High",0.771609759912167,18.4983464568241,33.1447151014192,1969,NA,NA
"37-LBY-VMA","37-LBY",37,"Mediterranean and Black Sea","LBY","Libya","VMA","Scomber colias","Scomber colias","Atlantic chub mackerel",1983,2008,26,3125,"Tunas, bonitos, billfishes","Medium",0.474276751044858,18.4983464568241,33.1447151014192,1995,NA,NA
"37-MAR-ANE","37-MAR",37,"Mediterranean and Black Sea","MAR","Morocco","ANE","Engraulis encrasicolus","Engraulis encrasicolus","European anchovy",1950,2015,66,687,"Herrings, sardines, anchovies","Medium",0.858747908570136,-3.66503202941306,35.5169299228521,1975,NA,NA
"37-MAR-BOG","37-MAR",37,"Mediterranean and Black Sea","MAR","Morocco","BOG","Boops boops","Boops boops","Bogue",1979,2015,37,2517,"Miscellaneous demersal fishes","Medium",0.384664931466579,-3.66503202941306,35.5169299228521,1999,NA,NA
"37-MAR-PIL","37-MAR",37,"Mediterranean and Black Sea","MAR","Morocco","PIL","Sardina pilchardus","Sardina pilchardus","European pilchard(=Sardine)",1950,2015,66,10767,"Herrings, sardines, anchovies","Medium",0.483738302759745,-3.66503202941306,35.5169299228521,1978,NA,NA
"37-MAR-VMA","37-MAR",37,"Mediterranean and Black Sea","MAR","Morocco","VMA","Scomber colias","Scomber colias","Atlantic chub mackerel",1950,2015,66,373,"Tunas, bonitos, billfishes","Medium",0.474276751044858,-3.66503202941306,35.5169299228521,1993,NA,NA
"37-MLT-DOL","37-MLT",37,"Mediterranean and Black Sea","MLT","Malta","DOL","Coryphaena hippurus","Coryphaena hippurus","Common dolphinfish",1950,2015,66,324,"Miscellaneous coastal fishes","High",1.46792564972034,15.1059916754777,35.3171695789947,1977,NA,NA
"37-ROU-ANE","37-ROU",37,"Mediterranean and Black Sea","ROU","Romania","ANE","Engraulis encrasicolus","Engraulis encrasicolus","European anchovy",1955,2015,61,500,"Herrings, sardines, anchovies","Medium",0.858747908570136,30.0793574285913,44.2399830732275,1973,NA,NA
"37-ROU-SPR","37-ROU",37,"Mediterranean and Black Sea","ROU","Romania","SPR","Sprattus sprattus","Sprattus sprattus","European sprat",1968,2015,48,1797.5,"Herrings, sardines, anchovies","Medium",0.650798133846872,30.0793574285913,44.2399830732275,1983,NA,NA
"37-ROU-WHG","37-ROU",37,"Mediterranean and Black Sea","ROU","Romania","WHG","Merlangius merlangus","Merlangius merlangus","Whiting",1969,2015,47,372,"Cods, hakes, haddocks","Medium",0.471925193520377,30.0793574285913,44.2399830732275,1974,NA,NA
"37-RUS-ANE","37-RUS",37,"Mediterranean and Black Sea","RUS","Russian Federation","ANE","Engraulis encrasicolus","Engraulis encrasicolus","European anchovy",1988,2015,28,7882.5,"Herrings, sardines, anchovies","Medium",0.858747908570136,38.0075563264976,43.6190200973827,1988,NA,NA
"37-RUS-CLA","37-RUS",37,"Mediterranean and Black Sea","RUS","Russian Federation","CLA","Clupeonella cultriventris","Clupeonella cultriventris","Black and Caspian Sea sprat",1988,2015,28,7122,"Herrings, sardines, anchovies","Medium",0.91693990306817,38.0075563264976,43.6190200973827,2003,NA,NA
"37-RUS-FPP","37-RUS",37,"Mediterranean and Black Sea","RUS","Russian Federation","FPP","Sander lucioperca","Sander lucioperca","Pike-perch",1988,2015,28,755,"Miscellaneous coastal fishes","Low",0.452824515494706,38.0075563264976,43.6190200973827,1991,2009,NA
"37-RUS-MUF","37-RUS",37,"Mediterranean and Black Sea","RUS","Russian Federation","MUF","Mugil cephalus","Mugil cephalus","Flathead grey mullet",1988,2015,28,774.5,"Miscellaneous coastal fishes","Medium",0.328870343512393,38.0075563264976,43.6190200973827,2002,NA,NA
"37-RUS-SPR","37-RUS",37,"Mediterranean and Black Sea","RUS","Russian Federation","SPR","Sprattus sprattus","Sprattus sprattus","European sprat",1988,2015,28,6363,"Herrings, sardines, anchovies","Medium",0.650798133846872,38.0075563264976,43.6190200973827,NA,NA,NA
"37-SVN-PIL","37-SVN",37,"Mediterranean and Black Sea","SVN","Slovenia","PIL","Sardina pilchardus","Sardina pilchardus","European pilchard(=Sardine)",1992,2015,24,600,"Herrings, sardines, anchovies","Medium",0.483738302759745,13.6037891526389,45.5651724553872,1992,2002,NA
"37-TUN-BLU","37-TUN",37,"Mediterranean and Black Sea","TUN","Tunisia","BLU","Pomatomus saltatrix","Pomatomus saltatrix","Bluefish",1970,2015,37,298,"Miscellaneous pelagic fishes","Medium",0.378864828443736,11.0518510570953,35.9885836532335,1974,NA,NA
"37-TUN-BOG","37-TUN",37,"Mediterranean and Black Sea","TUN","Tunisia","BOG","Boops boops","Boops boops","Bogue",1970,2015,46,1506.5,"Miscellaneous demersal fishes","Medium",0.384664931466579,11.0518510570953,35.9885836532335,1973,NA,NA
"37-TUN-BON","37-TUN",37,"Mediterranean and Black Sea","TUN","Tunisia","BON","Sarda sarda","Sarda sarda","Atlantic bonito",1950,2015,66,500,"Tunas, bonitos, billfishes","Medium",0.96547860002008,11.0518510570953,35.9885836532335,NA,NA,NA
"37-TUN-BPI","37-TUN",37,"Mediterranean and Black Sea","TUN","Tunisia","BPI","Spicara maena","Spicara maena","Blotched picarel",1989,2015,27,365,"Miscellaneous coastal fishes","Medium",0.538949130268313,11.0518510570953,35.9885836532335,1993,NA,NA
"37-TUN-CTC","37-TUN",37,"Mediterranean and Black Sea","TUN","Tunisia","CTC","Sepia officinalis","Sepia officinalis","Common cuttlefish",1965,2015,51,4722,"Miscellaneous demersal fishes","High",1.18985641272492,11.0518510570953,35.9885836532335,1993,NA,NA
"37-TUN-CTG","37-TUN",37,"Mediterranean and Black Sea","TUN","Tunisia","CTG","Ruditapes decussatus","Ruditapes decussatus","Grooved carpet shell",1992,2015,23,615,"Clams, cockles, arkshells","High",NA,11.0518510570953,35.9885836532335,1992,NA,NA
"37-TUN-DOL","37-TUN",37,"Mediterranean and Black Sea","TUN","Tunisia","DOL","Coryphaena hippurus","Coryphaena hippurus","Common dolphinfish",1972,2015,44,361,"Miscellaneous coastal fishes","High",1.46792564972034,11.0518510570953,35.9885836532335,1977,NA,NA
"37-TUN-DPS","37-TUN",37,"Mediterranean and Black Sea","TUN","Tunisia","DPS","Parapenaeus longirostris","Parapenaeus longirostris","Deep-water rose shrimp",1988,2015,27,1283,"Shrimps, prawns","High",2.15445126069401,11.0518510570953,35.9885836532335,NA,NA,NA
"37-TUN-HKE","37-TUN",37,"Mediterranean and Black Sea","TUN","Tunisia","HKE","Merluccius merluccius","Merluccius merluccius","European hake",1950,2015,66,564.5,"Cods, hakes, haddocks","Medium",0.319423285742402,11.0518510570953,35.9885836532335,NA,NA,NA
"37-TUN-LTA","37-TUN",37,"Mediterranean and Black Sea","TUN","Tunisia","LTA","Euthynnus alletteratus","Euthynnus alletteratus","Little tunny(=Atl.black skipj)",1950,2015,66,645,"Tunas, bonitos, billfishes","Medium",0.438368780313882,11.0518510570953,35.9885836532335,1980,NA,NA
"37-TUN-MUF","37-TUN",37,"Mediterranean and Black Sea","TUN","Tunisia","MUF","Mugil cephalus","Mugil cephalus","Flathead grey mullet",1977,2015,39,1029,"Miscellaneous coastal fishes","Medium",0.328870343512393,11.0518510570953,35.9885836532335,1990,1999,NA
"37-TUN-MUR","37-TUN",37,"Mediterranean and Black Sea","TUN","Tunisia","MUR","Mullus surmuletus","Mullus surmuletus","Surmullet",1986,2015,30,1516.5,"Miscellaneous demersal fishes","Medium",0.456524367926914,11.0518510570953,35.9885836532335,NA,NA,NA
"37-TUN-MUT","37-TUN",37,"Mediterranean and Black Sea","TUN","Tunisia","MUT","Mullus barbatus","Mullus barbatus barbatus","Red mullet",1986,2015,30,1822.5,"Miscellaneous demersal fishes","Medium",0.430983457032949,11.0518510570953,35.9885836532335,NA,NA,NA
"37-TUN-OCC","37-TUN",37,"Mediterranean and Black Sea","TUN","Tunisia","OCC","Octopus vulgaris","Octopus vulgaris","Common octopus",1954,2015,62,2323,"Miscellaneous coastal fishes","High",0.92318075197569,11.0518510570953,35.9885836532335,1954,NA,NA
"37-TUN-PAC","37-TUN",37,"Mediterranean and Black Sea","TUN","Tunisia","PAC","Pagellus erythrinus","Pagellus erythrinus","Common pandora",1950,2015,66,2344.5,"Miscellaneous coastal fishes","Medium",0.353385898345045,11.0518510570953,35.9885836532335,NA,NA,NA
"37-TUN-PIL","37-TUN",37,"Mediterranean and Black Sea","TUN","Tunisia","PIL","Sardina pilchardus","Sardina pilchardus","European pilchard(=Sardine)",1950,2015,66,10196.5,"Herrings, sardines, anchovies","Medium",0.483738302759745,11.0518510570953,35.9885836532335,NA,NA,NA
"37-TUN-SBG","37-TUN",37,"Mediterranean and Black Sea","TUN","Tunisia","SBG","Sparus aurata","Sparus aurata","Gilthead seabream",1951,2015,62,304.5,"Miscellaneous demersal fishes","Medium",0.408441381350314,11.0518510570953,35.9885836532335,1952,NA,NA
"37-TUN-SFS","37-TUN",37,"Mediterranean and Black Sea","TUN","Tunisia","SFS","Lepidopus caudatus","Lepidopus caudatus","Silver scabbardfish",1989,2015,26,255.5,"Miscellaneous coastal fishes","Medium",0.322197824882143,11.0518510570953,35.9885836532335,1993,NA,NA
"37-TUN-SLM","37-TUN",37,"Mediterranean and Black Sea","TUN","Tunisia","SLM","Sarpa salpa","Sarpa salpa","Salema",1951,2015,62,856.5,"Miscellaneous coastal fishes","Low",0.43044925530453,11.0518510570953,35.9885836532335,1951,NA,NA
