"assessid","stockid","stocklong","country","region","area","common_name","sci_name","year","bbmsy"
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1933,1.9
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1934,1.89
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1935,1.88
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1936,1.87
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1937,1.86
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1938,1.85
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1939,1.85
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1940,1.84
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1941,1.85
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1942,1.87
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1943,1.89
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1944,1.91
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1945,1.92
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1946,1.89
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1947,1.78
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1948,1.66
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1949,1.63
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1950,1.63
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1951,1.72
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1952,1.86
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1953,1.91
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1954,1.89
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1955,1.89
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1956,1.99
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1957,1.99
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1958,1.92
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1959,1.85
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1960,1.85
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1961,1.94
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1962,2.04
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1963,2.02
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1964,2.03
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1965,2.02
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1966,1.92
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1967,1.74
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1968,1.67
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1969,1.56
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1970,1.5
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1971,1.56
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1972,1.73
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1973,1.89
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1974,1.97
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1975,1.99
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1976,1.92
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1977,1.84
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1978,1.76
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1979,1.65
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1980,1.52
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1981,1.33
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1982,1.18
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1983,1.11
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1984,1.06
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1985,1
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1986,0.975
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1987,0.949
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1988,0.897
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1989,0.806
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1990,0.724
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1991,0.707
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1992,0.665
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1993,0.637
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1994,0.578
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1995,0.537
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1996,0.508
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1997,0.478
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1998,0.434
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",1999,0.395
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",2000,0.351
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",2001,0.325
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",2002,0.318
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",2003,0.301
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",2004,0.28
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",2005,0.262
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",2006,0.268
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Jackass morwong Southeast Australia","Australia","Australia","Southeast Australia","Jackass morwong","Nemadactylus macropterus",2007,0.313
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",1981,0.877
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",1982,0.829
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",1983,0.791
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",1984,0.75
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",1985,0.699
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",1986,0.697
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",1987,0.664
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",1988,0.604
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",1989,0.562
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",1990,0.534
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",1991,0.532
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",1992,0.523
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",1993,0.5
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",1994,0.476
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",1995,0.476
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",1996,0.483
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",1997,0.508
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",1998,0.54
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",1999,0.572
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",2000,0.618
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",2001,0.678
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",2002,0.772
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",2003,0.87
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",2004,0.956
"SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN","MUTSNAPSATLCGM","Mutton snapper Southern Atlantic coast and Gulf of Mexico","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Mutton snapper","Lutjanus analis",2005,1.03
