"","stockid","stocklong","year","bbmsy"
"20256","YEYEROCKPCOAST","Yelloweye rockfish Pacific Coast",2013,0.561765994
"20257","YEYEROCKPCOAST","Yelloweye rockfish Pacific Coast",2014,0.574412552
"20258","YEYEROCKPCOAST","Yelloweye rockfish Pacific Coast",2015,0.587158842
"20259","YFINATL","Yellowfin tuna Atlantic",1950,2
"20260","YFINATL","Yellowfin tuna Atlantic",1951,2
"20261","YFINATL","Yellowfin tuna Atlantic",1952,2
"20262","YFINATL","Yellowfin tuna Atlantic",1953,1.99
"20263","YFINATL","Yellowfin tuna Atlantic",1954,1.99
"20264","YFINATL","Yellowfin tuna Atlantic",1955,1.99
"20265","YFINATL","Yellowfin tuna Atlantic",1956,1.99
"20266","YFINATL","Yellowfin tuna Atlantic",1957,1.98
"20267","YFINATL","Yellowfin tuna Atlantic",1958,1.95
"20268","YFINATL","Yellowfin tuna Atlantic",1959,1.91
"20269","YFINATL","Yellowfin tuna Atlantic",1960,1.86
"20270","YFINATL","Yellowfin tuna Atlantic",1961,1.81
"20271","YFINATL","Yellowfin tuna Atlantic",1962,1.79
"20272","YFINATL","Yellowfin tuna Atlantic",1963,1.79
"20273","YFINATL","Yellowfin tuna Atlantic",1964,1.77
"20274","YFINATL","Yellowfin tuna Atlantic",1965,1.75
"20275","YFINATL","Yellowfin tuna Atlantic",1966,1.75
"20276","YFINATL","Yellowfin tuna Atlantic",1967,1.75
"20277","YFINATL","Yellowfin tuna Atlantic",1968,1.75
"20278","YFINATL","Yellowfin tuna Atlantic",1969,1.72
"20279","YFINATL","Yellowfin tuna Atlantic",1970,1.68
"20280","YFINATL","Yellowfin tuna Atlantic",1971,1.68
"20281","YFINATL","Yellowfin tuna Atlantic",1972,1.68
"20282","YFINATL","Yellowfin tuna Atlantic",1973,1.65
"20283","YFINATL","Yellowfin tuna Atlantic",1974,1.63
"20284","YFINATL","Yellowfin tuna Atlantic",1975,1.6
"20285","YFINATL","Yellowfin tuna Atlantic",1976,1.54
"20286","YFINATL","Yellowfin tuna Atlantic",1977,1.5
"20287","YFINATL","Yellowfin tuna Atlantic",1978,1.46
"20288","YFINATL","Yellowfin tuna Atlantic",1979,1.42
"20289","YFINATL","Yellowfin tuna Atlantic",1980,1.41
"20290","YFINATL","Yellowfin tuna Atlantic",1981,1.39
"20291","YFINATL","Yellowfin tuna Atlantic",1982,1.33
"20292","YFINATL","Yellowfin tuna Atlantic",1983,1.26
"20293","YFINATL","Yellowfin tuna Atlantic",1984,1.2
"20294","YFINATL","Yellowfin tuna Atlantic",1985,1.24
"20295","YFINATL","Yellowfin tuna Atlantic",1986,1.2
"20296","YFINATL","Yellowfin tuna Atlantic",1987,1.18
"20297","YFINATL","Yellowfin tuna Atlantic",1988,1.17
"20298","YFINATL","Yellowfin tuna Atlantic",1989,1.17
"20299","YFINATL","Yellowfin tuna Atlantic",1990,1.13
"20300","YFINATL","Yellowfin tuna Atlantic",1991,1.03
"20301","YFINATL","Yellowfin tuna Atlantic",1992,0.98
"20302","YFINATL","Yellowfin tuna Atlantic",1993,0.94
"20303","YFINATL","Yellowfin tuna Atlantic",1994,0.9
"20304","YFINATL","Yellowfin tuna Atlantic",1995,0.84
"20305","YFINATL","Yellowfin tuna Atlantic",1996,0.8
"20306","YFINATL","Yellowfin tuna Atlantic",1997,0.77
"20307","YFINATL","Yellowfin tuna Atlantic",1998,0.76
"20308","YFINATL","Yellowfin tuna Atlantic",1999,0.73
"20309","YFINATL","Yellowfin tuna Atlantic",2000,0.71
"20310","YFINATL","Yellowfin tuna Atlantic",2001,0.71
"20311","YFINATL","Yellowfin tuna Atlantic",2002,0.63
"20312","YFINATL","Yellowfin tuna Atlantic",2003,0.59
"20313","YFINATL","Yellowfin tuna Atlantic",2004,0.58
"20314","YFINATL","Yellowfin tuna Atlantic",2005,0.57
"20315","YFINATL","Yellowfin tuna Atlantic",2006,0.58
"20316","YFINATL","Yellowfin tuna Atlantic",2007,0.6
"20317","YFINATL","Yellowfin tuna Atlantic",2008,0.63
"20318","YFINATL","Yellowfin tuna Atlantic",2009,0.65
"20319","YFINATL","Yellowfin tuna Atlantic",2010,0.67
"20320","YFINATL","Yellowfin tuna Atlantic",2011,0.69
"20321","YFINCWPAC","Yellowfin tuna Central Western Pacific",1952,3.21
"20322","YFINCWPAC","Yellowfin tuna Central Western Pacific",1953,3.19
"20323","YFINCWPAC","Yellowfin tuna Central Western Pacific",1954,3.03
"20324","YFINCWPAC","Yellowfin tuna Central Western Pacific",1955,3
"20325","YFINCWPAC","Yellowfin tuna Central Western Pacific",1956,3.28
"20326","YFINCWPAC","Yellowfin tuna Central Western Pacific",1957,3.38
"20327","YFINCWPAC","Yellowfin tuna Central Western Pacific",1958,3.47
"20328","YFINCWPAC","Yellowfin tuna Central Western Pacific",1959,3.66
"20329","YFINCWPAC","Yellowfin tuna Central Western Pacific",1960,3.56
"20330","YFINCWPAC","Yellowfin tuna Central Western Pacific",1961,3.1
"20331","YFINCWPAC","Yellowfin tuna Central Western Pacific",1962,2.72
"20332","YFINCWPAC","Yellowfin tuna Central Western Pacific",1963,2.71
"20333","YFINCWPAC","Yellowfin tuna Central Western Pacific",1964,2.97
"20334","YFINCWPAC","Yellowfin tuna Central Western Pacific",1965,3.06
"20335","YFINCWPAC","Yellowfin tuna Central Western Pacific",1966,2.92
"20336","YFINCWPAC","Yellowfin tuna Central Western Pacific",1967,2.63
"20337","YFINCWPAC","Yellowfin tuna Central Western Pacific",1968,2.37
"20338","YFINCWPAC","Yellowfin tuna Central Western Pacific",1969,2.18
"20339","YFINCWPAC","Yellowfin tuna Central Western Pacific",1970,2.5
"20340","YFINCWPAC","Yellowfin tuna Central Western Pacific",1971,2.66
"20341","YFINCWPAC","Yellowfin tuna Central Western Pacific",1972,2.6
"20342","YFINCWPAC","Yellowfin tuna Central Western Pacific",1973,2.31
"20343","YFINCWPAC","Yellowfin tuna Central Western Pacific",1974,2.2
"20344","YFINCWPAC","Yellowfin tuna Central Western Pacific",1975,2.08
"20345","YFINCWPAC","Yellowfin tuna Central Western Pacific",1976,2
"20346","YFINCWPAC","Yellowfin tuna Central Western Pacific",1977,2.27
"20347","YFINCWPAC","Yellowfin tuna Central Western Pacific",1978,2.43
"20348","YFINCWPAC","Yellowfin tuna Central Western Pacific",1979,2.51
"20349","YFINCWPAC","Yellowfin tuna Central Western Pacific",1980,2.29
"20350","YFINCWPAC","Yellowfin tuna Central Western Pacific",1981,2.25
"20351","YFINCWPAC","Yellowfin tuna Central Western Pacific",1982,2.23
"20352","YFINCWPAC","Yellowfin tuna Central Western Pacific",1983,2.25
"20353","YFINCWPAC","Yellowfin tuna Central Western Pacific",1984,2.24
"20354","YFINCWPAC","Yellowfin tuna Central Western Pacific",1985,2.22
"20355","YFINCWPAC","Yellowfin tuna Central Western Pacific",1986,2.32
"20356","YFINCWPAC","Yellowfin tuna Central Western Pacific",1987,2.39
"20357","YFINCWPAC","Yellowfin tuna Central Western Pacific",1988,2.46
"20358","YFINCWPAC","Yellowfin tuna Central Western Pacific",1989,2.45
"20359","YFINCWPAC","Yellowfin tuna Central Western Pacific",1990,2.26
"20360","YFINCWPAC","Yellowfin tuna Central Western Pacific",1991,2.28
"20361","YFINCWPAC","Yellowfin tuna Central Western Pacific",1992,2.14
"20362","YFINCWPAC","Yellowfin tuna Central Western Pacific",1993,1.97
"20363","YFINCWPAC","Yellowfin tuna Central Western Pacific",1994,1.9
"20364","YFINCWPAC","Yellowfin tuna Central Western Pacific",1995,1.81
"20365","YFINCWPAC","Yellowfin tuna Central Western Pacific",1996,1.78
"20366","YFINCWPAC","Yellowfin tuna Central Western Pacific",1997,1.69
"20367","YFINCWPAC","Yellowfin tuna Central Western Pacific",1998,1.54
"20368","YFINCWPAC","Yellowfin tuna Central Western Pacific",1999,1.55
"20369","YFINCWPAC","Yellowfin tuna Central Western Pacific",2000,1.5
"20370","YFINCWPAC","Yellowfin tuna Central Western Pacific",2001,1.4
"20371","YFINCWPAC","Yellowfin tuna Central Western Pacific",2002,1.4
"20372","YFINCWPAC","Yellowfin tuna Central Western Pacific",2003,1.36
"20373","YFINCWPAC","Yellowfin tuna Central Western Pacific",2004,1.39
"20374","YFINCWPAC","Yellowfin tuna Central Western Pacific",2005,1.32
"20375","YFINCWPAC","Yellowfin tuna Central Western Pacific",2006,1.3
"20376","YFINCWPAC","Yellowfin tuna Central Western Pacific",2007,1.31
"20377","YFINCWPAC","Yellowfin tuna Central Western Pacific",2008,1.31
"20378","YFINCWPAC","Yellowfin tuna Central Western Pacific",2009,1.28
"20379","YFINCWPAC","Yellowfin tuna Central Western Pacific",2010,1.2
"20380","YFINCWPAC","Yellowfin tuna Central Western Pacific",2011,1.19
"20381","YFINEIO","Yellowfin tuna Indian Ocean",1950,4.11
"20382","YFINEIO","Yellowfin tuna Indian Ocean",1951,4.19
"20383","YFINEIO","Yellowfin tuna Indian Ocean",1952,3.54
"20384","YFINEIO","Yellowfin tuna Indian Ocean",1953,3.35
"20385","YFINEIO","Yellowfin tuna Indian Ocean",1954,3.21
"20386","YFINEIO","Yellowfin tuna Indian Ocean",1955,3.21
"20387","YFINEIO","Yellowfin tuna Indian Ocean",1956,3.2
"20388","YFINEIO","Yellowfin tuna Indian Ocean",1957,3.1
"20389","YFINEIO","Yellowfin tuna Indian Ocean",1958,3.1
"20390","YFINEIO","Yellowfin tuna Indian Ocean",1959,3.11
"20391","YFINEIO","Yellowfin tuna Indian Ocean",1960,3.13
"20392","YFINEIO","Yellowfin tuna Indian Ocean",1961,3.15
"20393","YFINEIO","Yellowfin tuna Indian Ocean",1962,3.21
"20394","YFINEIO","Yellowfin tuna Indian Ocean",1963,3.31
"20395","YFINEIO","Yellowfin tuna Indian Ocean",1964,3.42
"20396","YFINEIO","Yellowfin tuna Indian Ocean",1965,3.51
"20397","YFINEIO","Yellowfin tuna Indian Ocean",1966,3.58
"20398","YFINEIO","Yellowfin tuna Indian Ocean",1967,3.77
"20399","YFINEIO","Yellowfin tuna Indian Ocean",1968,3.75
"20400","YFINEIO","Yellowfin tuna Indian Ocean",1969,3.72
"20401","YFINEIO","Yellowfin tuna Indian Ocean",1970,3.73
"20402","YFINEIO","Yellowfin tuna Indian Ocean",1971,3.6
"20403","YFINEIO","Yellowfin tuna Indian Ocean",1972,3.53
"20404","YFINEIO","Yellowfin tuna Indian Ocean",1973,3.47
"20405","YFINEIO","Yellowfin tuna Indian Ocean",1974,3.36
"20406","YFINEIO","Yellowfin tuna Indian Ocean",1975,3.28
"20407","YFINEIO","Yellowfin tuna Indian Ocean",1976,3.43
"20408","YFINEIO","Yellowfin tuna Indian Ocean",1977,3.12
"20409","YFINEIO","Yellowfin tuna Indian Ocean",1978,3.16
"20410","YFINEIO","Yellowfin tuna Indian Ocean",1979,3.31
"20411","YFINEIO","Yellowfin tuna Indian Ocean",1980,3.36
"20412","YFINEIO","Yellowfin tuna Indian Ocean",1981,3.37
"20413","YFINEIO","Yellowfin tuna Indian Ocean",1982,3.24
"20414","YFINEIO","Yellowfin tuna Indian Ocean",1983,3.21
"20415","YFINEIO","Yellowfin tuna Indian Ocean",1984,3.45
"20416","YFINEIO","Yellowfin tuna Indian Ocean",1985,3.45
"20417","YFINEIO","Yellowfin tuna Indian Ocean",1986,3.35
"20418","YFINEIO","Yellowfin tuna Indian Ocean",1987,3.36
"20419","YFINEIO","Yellowfin tuna Indian Ocean",1988,3.38
"20420","YFINEIO","Yellowfin tuna Indian Ocean",1989,3.32
"20421","YFINEIO","Yellowfin tuna Indian Ocean",1990,3.3
"20422","YFINEIO","Yellowfin tuna Indian Ocean",1991,3.33
"20423","YFINEIO","Yellowfin tuna Indian Ocean",1992,3.26
"20424","YFINEIO","Yellowfin tuna Indian Ocean",1993,3.06
"20425","YFINEIO","Yellowfin tuna Indian Ocean",1994,2.96
"20426","YFINEIO","Yellowfin tuna Indian Ocean",1995,2.83
"20427","YFINEIO","Yellowfin tuna Indian Ocean",1996,2.46
"20428","YFINEIO","Yellowfin tuna Indian Ocean",1997,2.13
"20429","YFINEIO","Yellowfin tuna Indian Ocean",1998,1.85
"20430","YFINEIO","Yellowfin tuna Indian Ocean",1999,1.78
"20431","YFINEIO","Yellowfin tuna Indian Ocean",2000,1.68
"20432","YFINEIO","Yellowfin tuna Indian Ocean",2001,1.6
"20433","YFINEIO","Yellowfin tuna Indian Ocean",2002,1.58
"20434","YFINEIO","Yellowfin tuna Indian Ocean",2003,1.6
"20435","YFINEIO","Yellowfin tuna Indian Ocean",2004,1.41
"20436","YFINEIO","Yellowfin tuna Indian Ocean",2005,1.09
"20437","YFINEIO","Yellowfin tuna Indian Ocean",2006,0.821
"20438","YFINEIO","Yellowfin tuna Indian Ocean",2007,0.672
"20439","YFINEIO","Yellowfin tuna Indian Ocean",2008,0.714
"20440","YFINEIO","Yellowfin tuna Indian Ocean",2009,0.811
"20441","YFINEIO","Yellowfin tuna Indian Ocean",2010,0.996
"20442","YFINEIO","Yellowfin tuna Indian Ocean",2011,1.15
"20443","YFINEPAC","Yellowfin tuna Eastern Pacific",1975,1.14
"20444","YFINEPAC","Yellowfin tuna Eastern Pacific",1976,1.23
"20445","YFINEPAC","Yellowfin tuna Eastern Pacific",1977,0.999
"20446","YFINEPAC","Yellowfin tuna Eastern Pacific",1978,0.722
"20447","YFINEPAC","Yellowfin tuna Eastern Pacific",1979,0.697
"20448","YFINEPAC","Yellowfin tuna Eastern Pacific",1980,0.684
"20449","YFINEPAC","Yellowfin tuna Eastern Pacific",1981,0.781
"20450","YFINEPAC","Yellowfin tuna Eastern Pacific",1982,0.697
"20451","YFINEPAC","Yellowfin tuna Eastern Pacific",1983,0.748
"20452","YFINEPAC","Yellowfin tuna Eastern Pacific",1984,1.13
"20453","YFINEPAC","Yellowfin tuna Eastern Pacific",1985,1.52
"20454","YFINEPAC","Yellowfin tuna Eastern Pacific",1986,1.6
"20455","YFINEPAC","Yellowfin tuna Eastern Pacific",1987,1.22
"20456","YFINEPAC","Yellowfin tuna Eastern Pacific",1988,1.06
"20457","YFINEPAC","Yellowfin tuna Eastern Pacific",1989,1.5
"20458","YFINEPAC","Yellowfin tuna Eastern Pacific",1990,1.45
"20459","YFINEPAC","Yellowfin tuna Eastern Pacific",1991,1.28
"20460","YFINEPAC","Yellowfin tuna Eastern Pacific",1992,1.16
"20461","YFINEPAC","Yellowfin tuna Eastern Pacific",1993,1.53
"20462","YFINEPAC","Yellowfin tuna Eastern Pacific",1994,1.47
"20463","YFINEPAC","Yellowfin tuna Eastern Pacific",1995,1.54
"20464","YFINEPAC","Yellowfin tuna Eastern Pacific",1996,1.58
"20465","YFINEPAC","Yellowfin tuna Eastern Pacific",1997,1.33
"20466","YFINEPAC","Yellowfin tuna Eastern Pacific",1998,1.39
"20467","YFINEPAC","Yellowfin tuna Eastern Pacific",1999,1.51
"20468","YFINEPAC","Yellowfin tuna Eastern Pacific",2000,2.36
"20469","YFINEPAC","Yellowfin tuna Eastern Pacific",2001,2.46
"20470","YFINEPAC","Yellowfin tuna Eastern Pacific",2002,1.82
"20471","YFINEPAC","Yellowfin tuna Eastern Pacific",2003,1.28
"20472","YFINEPAC","Yellowfin tuna Eastern Pacific",2004,1.1
"20473","YFINEPAC","Yellowfin tuna Eastern Pacific",2005,0.935
"20474","YFINEPAC","Yellowfin tuna Eastern Pacific",2006,0.764
"20475","YFINEPAC","Yellowfin tuna Eastern Pacific",2007,0.977
"20476","YFINEPAC","Yellowfin tuna Eastern Pacific",2008,1.27
"20477","YFINEPAC","Yellowfin tuna Eastern Pacific",2009,1.45
"20478","YFINEPAC","Yellowfin tuna Eastern Pacific",2010,0.96
"20479","YFINEPAC","Yellowfin tuna Eastern Pacific",2011,0.805
"20480","YFINEPAC","Yellowfin tuna Eastern Pacific",2012,0.988
"20481","YFINEPAC","Yellowfin tuna Eastern Pacific",2013,0.922
"20482","YFINEPAC","Yellowfin tuna Eastern Pacific",2014,0.863
"20483","YFINEPAC","Yellowfin tuna Eastern Pacific",2015,1.03
"20484","YFINEPAC","Yellowfin tuna Eastern Pacific",2016,0.928
"20485","YNOSESKACSCH","Yellownose skate Central-Southern Chile",1979,1.396923985
"20486","YNOSESKACSCH","Yellownose skate Central-Southern Chile",1980,1.352400511
"20487","YNOSESKACSCH","Yellownose skate Central-Southern Chile",1981,1.369096814
"20488","YNOSESKACSCH","Yellownose skate Central-Southern Chile",1982,1.402489419
"20489","YNOSESKACSCH","Yellownose skate Central-Southern Chile",1983,1.441447458
"20490","YNOSESKACSCH","Yellownose skate Central-Southern Chile",1984,1.469274629
"20491","YNOSESKACSCH","Yellownose skate Central-Southern Chile",1985,1.447012892
"20492","YNOSESKACSCH","Yellownose skate Central-Southern Chile",1986,1.396923985
"20493","YNOSESKACSCH","Yellownose skate Central-Southern Chile",1987,1.357965945
"20494","YNOSESKACSCH","Yellownose skate Central-Southern Chile",1988,1.307877037
"20495","YNOSESKACSCH","Yellownose skate Central-Southern Chile",1989,1.246657261
"20496","YNOSESKACSCH","Yellownose skate Central-Southern Chile",1990,1.21883009
"20497","YNOSESKACSCH","Yellownose skate Central-Southern Chile",1991,1.196568353
"20498","YNOSESKACSCH","Yellownose skate Central-Southern Chile",1992,1.163175748
"20499","YNOSESKACSCH","Yellownose skate Central-Southern Chile",1993,1.024039893
"20500","YNOSESKACSCH","Yellownose skate Central-Southern Chile",1994,0.862642301
"20501","YNOSESKACSCH","Yellownose skate Central-Southern Chile",1995,0.673417538
"20502","YNOSESKACSCH","Yellownose skate Central-Southern Chile",1996,0.47027919
"20503","YNOSESKACSCH","Yellownose skate Central-Southern Chile",1997,0.329473705
"20504","YNOSESKACSCH","Yellownose skate Central-Southern Chile",1998,0.264914668
"20505","YNOSESKACSCH","Yellownose skate Central-Southern Chile",1999,0.243209475
"20506","YNOSESKACSCH","Yellownose skate Central-Southern Chile",2000,0.215382304
"20507","YNOSESKACSCH","Yellownose skate Central-Southern Chile",2001,0.207590696
"20508","YNOSESKACSCH","Yellownose skate Central-Southern Chile",2002,0.193120567
"20509","YNOSESKACSCH","Yellownose skate Central-Southern Chile",2003,0.19534674
"20510","YNOSESKACSCH","Yellownose skate Central-Southern Chile",2004,0.215938847
"20511","YNOSESKACSCH","Yellownose skate Central-Southern Chile",2005,0.238757127
"20512","YNOSESKACSCH","Yellownose skate Central-Southern Chile",2006,0.269923559
"20513","YNOSESKACSCH","Yellownose skate Central-Southern Chile",2007,0.309438142
"20514","YNOSESKACSCH","Yellownose skate Central-Southern Chile",2008,0.351735442
"20515","YNOSESKACSCH","Yellownose skate Central-Southern Chile",2009,0.401824349
"20516","YNOSESKACSCH","Yellownose skate Central-Southern Chile",2010,0.449687083
"20517","YNOSESKACSCH","Yellownose skate Central-Southern Chile",2011,0.487532036
"20518","YNOSESKACSCH","Yellownose skate Central-Southern Chile",2012,0.513133033
"20519","YNOSESKACSCH","Yellownose skate Central-Southern Chile",2013,0.534281683
"20520","YNOSESKACSCH","Yellownose skate Central-Southern Chile",2014,0.567674289
"20521","YNOSESKASCH","Yellownose skate Southern Chile",1979,2.221046747
"20522","YNOSESKASCH","Yellownose skate Southern Chile",1980,2.242085079
"20523","YNOSESKASCH","Yellownose skate Southern Chile",1981,2.260117935
"20524","YNOSESKASCH","Yellownose skate Southern Chile",1982,2.275145315
"20525","YNOSESKASCH","Yellownose skate Southern Chile",1983,2.287167219
"20526","YNOSESKASCH","Yellownose skate Southern Chile",1984,2.299189123
"20527","YNOSESKASCH","Yellownose skate Southern Chile",1985,2.296183647
"20528","YNOSESKASCH","Yellownose skate Southern Chile",1986,2.293178171
"20529","YNOSESKASCH","Yellownose skate Southern Chile",1987,2.296183647
"20530","YNOSESKASCH","Yellownose skate Southern Chile",1988,2.299189123
"20531","YNOSESKASCH","Yellownose skate Southern Chile",1989,2.290172695
"20532","YNOSESKASCH","Yellownose skate Southern Chile",1990,2.278150791
"20533","YNOSESKASCH","Yellownose skate Southern Chile",1991,2.272139839
"20534","YNOSESKASCH","Yellownose skate Southern Chile",1992,2.251101507
"20535","YNOSESKASCH","Yellownose skate Southern Chile",1993,2.218041271
"20536","YNOSESKASCH","Yellownose skate Southern Chile",1994,2.100827708
"20537","YNOSESKASCH","Yellownose skate Southern Chile",1995,2.037712713
"20538","YNOSESKASCH","Yellownose skate Southern Chile",1996,1.968586765
"20539","YNOSESKASCH","Yellownose skate Southern Chile",1997,1.770225351
"20540","YNOSESKASCH","Yellownose skate Southern Chile",1998,1.668039167
"20541","YNOSESKASCH","Yellownose skate Southern Chile",1999,1.409568233
"20542","YNOSESKASCH","Yellownose skate Southern Chile",2000,1.103009684
"20543","YNOSESKASCH","Yellownose skate Southern Chile",2001,0.907653745
"20544","YNOSESKASCH","Yellownose skate Southern Chile",2002,0.757379946
"20545","YNOSESKASCH","Yellownose skate Southern Chile",2003,0.405739257
"20546","YNOSESKASCH","Yellownose skate Southern Chile",2004,0.287924599
"20547","YNOSESKASCH","Yellownose skate Southern Chile",2005,0.186038963
"20548","YNOSESKASCH","Yellownose skate Southern Chile",2006,0.140355728
"20549","YNOSESKASCH","Yellownose skate Southern Chile",2007,0.102787278
"20550","YNOSESKASCH","Yellownose skate Southern Chile",2008,0.076038542
"20551","YNOSESKASCH","Yellownose skate Southern Chile",2009,0.061612258
"20552","YNOSESKASCH","Yellownose skate Southern Chile",2010,0.045983782
"20553","YNOSESKASCH","Yellownose skate Southern Chile",2011,0.041475568
"20554","YNOSESKASCH","Yellownose skate Southern Chile",2012,0.058306234
"20555","YNOSESKASCH","Yellownose skate Southern Chile",2013,0.072431971
"20556","YNOSESKASCH","Yellownose skate Southern Chile",2014,0.102486731
"20557","YSOLEBSAI","Yellowfin sole Bering Sea and Aleutian Islands",1954,2.2224
"20558","YSOLEBSAI","Yellowfin sole Bering Sea and Aleutian Islands",1955,2.243790805
"20559","YSOLEBSAI","Yellowfin sole Bering Sea and Aleutian Islands",1956,2.223710345
"20560","YSOLEBSAI","Yellowfin sole Bering Sea and Aleutian Islands",1957,2.168795402
"20561","YSOLEBSAI","Yellowfin sole Bering Sea and Aleutian Islands",1958,2.08636092
"20562","YSOLEBSAI","Yellowfin sole Bering Sea and Aleutian Islands",1959,1.915517241
